NAME	DESCRIPTION	Parental_cell_line_rep_1	Parental_cell_line_rep_2	Parental_cell_line_rep_3	Resistant_cell_line_rep_1	Resistant_cell_line_rep_2	Resistant_cell_line_rep_3
ADAMTSL5	ADAMTSL5	8.955781156	9.197028976	9.001689668	9.486712575	9.629040017	9.608239573
ADAP1	ADAP1	4.610157448	4.679320156	4.517275693	6.227859771	6.230819497	6.046705307
ADAP2	ADAP2	5.01027853	5.164585595	4.906890596	4.927701787	5.310838215	5.313068519
ADAR	ADAR	12.7026797	12.69087071	12.79100005	12.94126445	12.83811038	12.87762111
ADARB1	ADARB1	11.96293483	12.01758748	11.81213719	12.13308186	11.85184925	11.9455504
ADARB2	ADARB2	5.603537033	5.67505274	5.605849867	5.823175341	5.692776549	5.569090515
ADAT1	ADAT1	11.98004102	12.03138767	11.85362146	11.72746968	11.85331609	11.92796276
ADAT2	ADAT2	8.928812544	9.022010838	8.87682387	8.523260943	8.390410905	8.491909572
ADAT3	ADAT3	7.024317456	7.215582124	7.215290306	7.107852011	7.156353746	7.127600958
ADC	ADC	8.503547538	8.461175906	8.463524373	9.017748519	8.903973456	8.858738993
ADCK1	ADCK1	6.69211038	6.518195485	6.574404309	6.913394867	6.932260487	6.424274117
ADCK2	ADCK2	12.12589227	12.1026846	12.07430874	12.21661717	12.04394386	12.02788895
ADCK4	ADCK4	8.838498462	8.500203981	8.392317423	8.850261023	8.764468473	8.48529409
ADCK5	ADCK5	8.046227456	8.106081687	8.16540952	7.915464927	7.944208409	7.945290458
ADCY1	ADCY1	12.26275456	12.33226412	12.24638433	11.8702298	11.97207245	11.89497357
ADCY10	ADCY10	7.427436555	7.180521056	7.284477118	6.732669192	6.670832989	6.825488047
ADCY2	ADCY2	5.683780654	6.023447071	6.008988783	6.176655837	6.201225557	6.023197872
ADCY3	ADCY3	10.98687316	11.18300664	11.2062818	11.0472458	11.02358937	10.90879284
ADCY4	ADCY4	5.627429032	5.581865426	5.566815154	5.996057396	5.725958547	5.875139558
ADCY5	ADCY5	5.419841562	5.559915586	5.388878339	5.057123345	5.301867439	5.549605046
ADCY6	ADCY6	11.52914204	11.78602345	11.20261362	12.12336508	12.05506396	12.01387254
ADCY7	ADCY7	8.525194191	8.517672831	8.420802382	8.807706264	8.868023199	8.889459192
ADCY8	ADCY8	7.13426353	6.382902324	7.264911693	6.227859771	6.150346325	6.133980861
ADCY9	ADCY9	7.576262068	6.988045865	6.970393538	7.225293823	7.333780236	7.099760757
ADCYAP1	ADCYAP1	7.252662488	7.524351067	7.217230716	6.928523276	7.100203504	6.945052419
ADCYAP1R1	ADCYAP1R1	4.682246204	4.428614655	4.678071905	4.197985533	4.349461528	4.736784679
ADD1	ADD1	12.59207415	12.59399483	12.68062325	12.48979822	12.6528181	12.65591329
ADD2	ADD2	4.973564564	4.968112596	5.074676686	5.407599361	5.161002808	4.97343889
ADD3	ADD3	12.15869401	12.22520452	12.2602727	12.15826682	11.84536263	11.91937915
ADH1A	ADH1A	6.842866242	6.956930331	7.321026129	5.937999952	5.557394334	5.643937444
ADH1B	ADH1B	6.826829012	6.560316305	7.023477152	5.400491146	5.503613895	5.328633242
ADH1C	ADH1C	6.301035919	6.030138108	6.461070114	5.823175341	5.601783241	5.893987017
ADH4	ADH4	9.826636174	10.26177122	10.3140167	9.824816321	10.0029359	9.470472752
ADH5	ADH5	10.43280139	10.40804126	10.46892945	10.05880013	10.27052885	10.13735505
ADH6	ADH6	7.265045005	7.297155681	7.551516018	6.76367252	6.792595717	6.87630538
ADH7	ADH7	5.997890457	5.945141336	6.211401637	5.185705235	4.817441334	5.305223031
ADHFE1	ADHFE1	11.42471412	11.47582513	11.48124444	10.16904637	9.983729154	9.931831358
ADI1	ADI1	11.38268904	11.32244708	11.51491126	11.30497627	11.26217812	11.2808698
ADIG	ADIG	5.637543081	5.399253598	5.456149035	5.083648741	5.246957156	4.92448252
ADIPOQ	ADIPOQ	7.693852879	8.118029296	7.934280594	6.637750069	6.537423947	6.66366885
ADIPOR1	ADIPOR1	13.48905366	13.50477826	13.53506878	13.02903095	13.09163946	13.10775135
ADIPOR2	ADIPOR2	13.2161703	13.34019725	13.2512013	13.06192134	13.14188144	13.26412519
ADK	ADK	10.84732243	10.83190727	10.9529596	11.22622665	11.43052659	11.1892832
ADM	ADM	12.46400219	12.54164783	12.86509528	12.89490814	12.79410748	12.97039229
ADM2	ADM2	11.26676721	11.0487935	11.07527858	10.67668714	10.69237501	10.6279802
ADNP	ADNP	12.28279938	12.52221624	12.26669871	12.3958866	12.37339208	12.37340994
ADNP2	ADNP2	11.88933081	11.99040474	11.8046554	11.69133158	11.80509307	11.81985575
ADO	ADO	11.86855895	11.93090516	11.94354045	11.54972754	11.32732706	11.51947004
ADORA1	ADORA1	6.727525001	6.654466701	6.469234794	7.044549846	7.108279394	7.119522576
ADORA2A	ADORA2A	6.055611114	5.940387171	6.404290064	7.129194393	7.159913794	7.096832239
ADORA2B	ADORA2B	8.074888013	8.28777651	8.195741293	10.25787183	10.6106051	10.35263374
ADORA3	ADORA3	4.886173717	4.736096515	5.112700133	5.920629707	6.008376333	5.805800016
ADPGK	ADPGK	11.95618537	12.06909728	11.88813439	12.0302532	12.13371475	12.05788322
ADPRH	ADPRH	9.942034228	10.03792989	9.735725245	9.992036688	9.891324089	10.07124937
ADPRHL1	ADPRHL1	5.586215061	5.588072996	5.469234794	5.622560313	5.968651648	5.714050321
ADPRHL2	ADPRHL2	10.04187027	9.630311845	10.02444712	9.83330594	9.933603228	9.675433079
ADRA1A	ADRA1A	7.565882258	7.564771375	7.377644358	7.11792672	7.168965486	7.080536698
ADRA1B	ADRA1B	4.863526026	4.747202277	4.87774425	6.134714043	6.325193636	6.027165896
ADRA1D	ADRA1D	5.035968917	5.366965996	5.339850003	6.609093129	6.619109724	6.610074778
ADRA2A	ADRA2A	6.050691573	6.536416052	6.211401637	6.940702792	7.004841016	6.963862526
ADRA2B	ADRA2B	6.869149	6.714920585	6.741466986	6.996800845	7.050982243	6.894062353
ADRA2C	ADRA2C	4.897373893	4.972881336	4.842978832	4.937263154	5.131363566	5.257251826
ADRB1	ADRB1	5.367906229	5.524701453	5.5360529	5.622560313	5.783253674	5.758297605
ADRB2	ADRB2	6.821437554	6.737037374	7.174925683	6.912751593	7.008672489	7.002749957
ADRB3	ADRB3	6.276410946	6.495051775	6.163901214	6.083017167	5.921675448	6.393438178
ADRBK1	ADRBK1	11.16164123	11.05898155	11.24436384	11.03907495	11.08329996	10.98074636
ADRBK2	ADRBK2	11.03169242	11.25449294	11.18413149	9.553914263	9.602022071	9.547231535
ADRM1	ADRM1	11.85306959	11.21590597	11.63294977	11.89592732	12.02526605	11.62295699
ADSL	ADSL	10.84300281	10.77769063	10.99322147	10.36208137	10.42107425	10.12610992
ADSS	ADSS	12.4451814	12.61205213	12.4365554	12.40786575	12.44260264	12.58845539
ADSSL1	ADSSL1	8.398607262	7.745040347	8.265849421	7.398495035	7.375497425	7.278012275
AEBP1	AEBP1	13.28535875	13.16213882	13.33343492	13.76584853	13.78086218	13.67538869
AEBP2	AEBP2	8.542331237	8.855431131	8.587964989	8.390063308	8.448610208	8.442911107
AEN	AEN	8.041132312	7.868488146	7.843607046	7.693005686	7.760652851	7.653727897
AES	AES	12.71536412	12.51223598	12.77089097	12.87791762	12.95341108	12.86016054
AFAP1	AFAP1	11.45927982	11.47259083	11.54838846	12.77377432	12.66794866	12.75430796
AFAP1L1	AFAP1L1	11.86318522	11.92715129	11.91543127	11.22803414	11.12205088	11.09487702
AFAP1L2	AFAP1L2	9.973553546	9.812876927	9.817623258	9.788338867	9.743316711	9.745575431
AFAR3	AFAR3	6.734779817	7.01842089	6.909293086	6.807141156	6.726181068	6.824625549
AFARP1	AFARP1	5.041055013	5.189442996	5.189824559	5.490076442	5.354932664	5.381807599
AFF1	AFF1	10.62687891	10.71886858	10.51224664	10.77141202	10.9663935	10.88557574
AFF2	AFF2	6.374129777	6.103680792	6.475733431	5.066011227	4.805676269	5.396635454
AFF3	AFF3	10.93877868	11.03332004	11.15184106	10.39730345	10.21885364	10.26454828
AFF4	AFF4	11.95023106	12.27236224	11.76785339	11.98555584	11.99792186	12.12622538
AFG3L1	AFG3L1	10.96802579	10.90344204	10.7742929	10.91736441	10.91147974	10.88295707
AFG3L2	AFG3L2	11.56820708	11.49475124	11.42893588	11.05072474	10.94145921	10.64579695
AFM	AFM	4.447990347	4.17050968	4.161887682	4.143593737	4.349461528	3.685154925
AFMID	AFMID	12.25143158	11.78242641	12.02749137	11.87688438	11.80540379	11.57701281
AFP	AFP	6.494997904	6.097354924	6.82527683	6.957163213	7.118321526	6.968748907
AFTPH	AFTPH	10.89867724	10.9347588	10.92555444	11.25648938	11.30033698	11.21794143
AGA	AGA	9.698260983	9.740428192	9.61599739	10.11386447	10.15267409	10.30591355
AGAP1	AGAP1	8.754400613	8.598141196	8.75788999	8.468203216	8.512868067	8.527773962
AGAP11	AGAP11	5.095896827	5.130766833	5.173926932	5.011982598	5.363601497	5.011658892
AGAP2	AGAP2	4.643332513	4.812182043	4.705977902	4.888952338	5.228233604	4.983071744
AGAP3	AGAP3	12.67013013	12.5321284	12.64889681	12.44265804	12.31073609	12.31768311
AGAP6	AGAP6	9.828358387	10.12595986	9.65803292	10.23966074	10.27766158	10.23405225
AGAP7	AGAP7	5.819611229	6.273119528	5.602884409	6.809696187	6.903389128	6.750676587
AGAP8	AGAP8	10.43191413	10.42470845	10.62021983	10.63351898	10.5070013	10.50832142
AGBL1	AGBL1	4.447990347	4.590002367	4.566815154	4.725567754	4.886660607	4.64724797
AGBL2	AGBL2	7.512646188	7.493352299	7.481395824	7.245730667	7.173664905	7.240706657
AGBL4	AGBL4	8.100485941	8.253202547	8.431706524	6.293861908	5.973719138	6.384301004
AGBL5	AGBL5	10.53794503	9.95985352	10.07601388	9.676273917	9.631698387	9.537146546
AGC1	AGC1	4.589914666	4.468902253	4.255500733	4.354335166	4.542735488	4.493080696
AGER	AGER	7.012772216	7.157527833	6.61176256	7.22938722	7.31110826	7.275796232
AGFG1	AGFG1	11.21646049	11.50858867	11.35518589	11.43240527	11.42791842	11.4326772
AGFG2	AGFG2	8.443536457	8.308941939	7.951284715	7.657730089	7.634173863	7.813741793
AGGF1	AGGF1	10.41456278	10.47085003	10.51106078	10.27793353	10.30948389	10.21164687
AGK	AGK	12.42817294	12.36603323	12.39349772	12.29858805	12.13486384	12.23454825
AGL	AGL	11.50757486	11.43827385	11.37014248	11.11352198	11.17403296	11.28140358
AGMAT	AGMAT	6.774654197	6.678990917	6.499845887	6.12128698	6.238024399	6.343731636
AGPAT1	AGPAT1	13.17467726	13.03222863	13.12219708	13.44929746	13.29799964	13.2810217
AGPAT2	AGPAT2	9.521406433	9.559446786	9.617467465	9.100036994	9.254215419	9.339236113
AGPAT3	AGPAT3	10.86350805	10.70731419	10.33918193	10.67718983	10.78303681	10.92785001
AGPAT4	AGPAT4	7.16954548	6.96234947	7.17292749	8.760057256	8.700625702	8.967410649
AGPAT5	AGPAT5	12.75655017	12.88469944	12.80360646	12.6133597	12.5884083	12.59392171
AGPAT6	AGPAT6	10.17064563	10.56047869	9.821614559	9.700114864	10.04605217	10.00076686
AGPAT9	AGPAT9	9.723279464	9.728444671	9.352043426	10.08093401	10.11755784	10.1352371
AGPS	AGPS	11.68400164	11.72722057	11.73576755	11.22663498	11.26650561	11.34713047
AGR2	AGR2	6.60220023	6.731867636	6.789207575	5.937999952	5.487843742	5.903257901
AGR3	AGR3	6.39508275	6.491934349	6.531381461	6.027432497	5.78943135	6.17716241
AGRN	AGRN	12.02000408	11.90830783	12.00902379	12.31106716	12.23598671	12.22720947
AGRP	AGRP	4.930492576	4.769173205	4.852997588	4.888952338	4.555970383	5.265355132
AGT	AGT	8.341612674	8.302435377	8.563005553	7.857161144	7.749100901	7.461141068
AGTPBP1	AGTPBP1	10.87997066	10.67781232	10.93132848	10.51349426	10.72568633	10.55992269
AGTR1	AGTR1	6.787207958	6.818247638	7.154818109	7.058814929	7.062327697	7.058245059
AGTR2	AGTR2	5.071216429	4.780040499	5.083213368	5.002812387	4.975394285	5.039785104
AGTRAP	AGTRAP	8.5708667	8.574142852	8.68474862	8.52033657	8.60554035	8.457665362
AGXT	AGXT	5.950880223	6.220330274	6.102238194	5.002812387	4.646568558	4.832936214
AGXT2	AGXT2	6.242830148	6.329170709	6.10433666	5.371686069	4.569131407	5.130309266
AGXT2L1	AGXT2L1	10.78721985	10.81693436	10.78414405	8.22574634	8.275271856	8.488446897
AGXT2L2	AGXT2L2	9.675525461	9.722637718	9.795877317	9.347256451	9.495057969	9.474787065
AHCTF1	AHCTF1	11.81890751	11.99261029	11.93247314	11.95846616	11.9259282	11.94661189
AHCY	AHCY	12.9814829	12.89131139	12.89604853	12.6417503	12.59146019	12.60508331
AHCYL1	AHCYL1	12.44744588	12.53792216	12.58120058	12.7927374	12.91307259	12.6498081
AHCYL2	AHCYL2	10.8550976	10.91761573	10.93228858	10.54766821	10.55860303	10.73209486
AHDC1	AHDC1	9.747153473	9.75788368	9.707013948	10.41268372	10.3261656	10.30993493
AHI1	AHI1	9.329105288	9.556706579	9.092228584	10.15879482	10.37526467	10.40294827
AHNAK	AHNAK	11.9667775	12.07038371	11.80013144	12.44039844	12.46228596	12.47936756
AHNAK2	AHNAK2	9.631315406	8.354737038	9.037546954	10.06079124	10.18488675	9.290375923
AHR	AHR	10.76766686	10.82572885	10.98006816	11.44515032	11.56976572	11.58429356
AHRR	AHRR	6.190767325	6.50126413	6.44625623	7.578946803	7.434741874	7.750624864
AHSA1	AHSA1	11.79428692	11.72437233	11.69226677	11.78195824	11.90190181	11.91024035
AHSA2	AHSA2	11.6106215	11.68850308	11.72540886	11.59717698	11.47911954	11.69190163
AHSG	AHSG	5.647583292	5.575629688	5.655351829	5.48339834	5.542250482	5.46141713
AHSP	AHSP	6.813306848	6.725376015	6.388878339	6.864781464	6.99017811	6.896227681
AICDA	AICDA	4.968246593	4.924491809	4.867896464	4.9180903	4.595233443	4.832936214
AIDA	AIDA	12.78490295	12.6976744	12.66651251	12.94562728	12.91425995	12.82268331
AIF1	AIF1	7.695867424	7.717195107	7.642412773	7.337930801	7.267647215	7.405556437
AIF1L	AIF1L	11.53547866	11.61691567	11.61806426	11.82732457	11.77066608	11.74053718
AIFM1	AIFM1	11.09087425	11.13368376	11.03850752	10.65082946	10.82565879	10.74116691
AIFM2	AIFM2	8.943916674	8.282724714	8.374604819	7.799673643	7.701792473	7.522480132
AIFM3	AIFM3	4.973564564	4.812182043	4.99095486	5.21024006	5.091054278	5.336352928
AIG1	AIG1	10.28847781	10.30712277	10.62908336	11.21404217	11.29819756	11.40672086
AIM1	AIM1	7.883150348	7.911978012	7.671717965	8.146624104	8.135816361	8.168737703
AIM1L	AIM1L	5.828389591	5.851756204	5.539158811	6.516986676	6.67239646	6.47331394
AIM2	AIM2	8.269682307	8.166470946	8.156335937	8.592827385	8.819600337	8.812268262
AIMP2	AIMP2	13.06890209	13.03125011	13.06477644	12.94596645	13.04046992	12.97688291
AIP	AIP	12.40117316	12.1795445	12.48061351	12.36175634	12.20721896	12.25342805
AIPL1	AIPL1	4.688639573	4.780040499	4.716990894	4.693373563	4.757949953	4.874177668
AIRE	AIRE	8.438285223	8.638040072	8.923327485	8.473892449	8.278525762	8.243202613
AJAP1	AJAP1	5.411973077	5.45829246	5.153805336	5.65781409	5.866434574	5.841143119
AK1	AK1	6.11559324	6.134860112	6.215290306	6.415850111	6.666105229	6.547446944
AK2	AK2	13.4607415	13.38199984	13.55773891	13.41040229	13.38566455	13.40005992
AK3	AK3	11.60332582	11.62268915	11.76088624	11.32809612	11.23410098	11.34047475
AK3L1	AK3L1	8.40208858	8.849498356	9.017365205	9.993854063	9.947087501	10.03101623
AK5	AK5	6.190767325	6.572102192	6.680886921	8.15799017	8.25200811	8.225519952
AK7	AK7	5.53653317	4.987096321	5.083213368	5.828068261	6.248690872	5.619528555
AKAP1	AKAP1	11.54207397	11.61314191	11.34911533	11.15575214	11.27712858	11.33103804
AKAP10	AKAP10	10.34007125	10.54859103	10.40322511	10.39710271	10.4099154	10.53781075
AKAP11	AKAP11	12.21578149	12.20962684	12.20756347	12.33324445	12.26266617	12.2882823
AKAP12	AKAP12	12.1872014	12.36957163	12.04916787	11.75398886	11.80517076	11.66807005
AKAP13	AKAP13	10.8698606	11.17408117	10.73259144	11.03623117	10.87073985	11.11639232
AKAP14	AKAP14	6.824136168	6.714920585	6.847996907	6.093655262	5.988745134	6.113120424
AKAP2	AKAP2	7.407306984	7.419967642	6.953032377	7.822717044	7.820110849	7.95363171
AKAP3	AKAP3	5.845774366	5.348704946	5.599912842	6.833523265	6.8534511	6.627281748
AKAP4	AKAP4	6.667937742	5.754047847	6.332707934	4.956236638	4.489049111	5.058283703
AKAP5	AKAP5	5.30130318	5.37781069	5.240314329	5.741224837	6.100066213	6.076959287
AKAP6	AKAP6	6.863936195	6.817036468	6.785288981	6.400890228	6.626157179	6.532112295
AKAP7	AKAP7	11.30606466	11.11298747	11.10217257	10.71737183	10.64231881	10.72536239
AKAP8	AKAP8	11.66983898	11.70543386	11.57856139	11.74288796	11.57049471	11.52628248
AKAP8L	AKAP8L	10.69101118	10.89838393	10.48673448	10.8398928	10.67068896	10.79866391
AKAP9	AKAP9	11.1205416	11.3020651	10.80735492	11.33445811	11.32716564	11.35392633
AKIRIN1	AKIRIN1	13.08016463	13.13203087	12.99051175	13.18810687	13.16493302	13.20892217
AKIRIN2	AKIRIN2	12.02085989	11.99623371	11.97881769	12.09397874	12.123739	12.09774457
AKNA	AKNA	8.752022461	8.635335216	8.714245518	8.532882988	8.166205639	8.385507417
AKNAD1	AKNAD1	8.631064774	8.352890392	8.68474862	8.000174664	7.804049437	7.942106002
AKR1A1	AKR1A1	14.25777585	14.18333726	14.02315657	13.74930141	13.59725027	13.56470733
AKR1B1	AKR1B1	12.43654872	12.27258612	12.23212108	13.06852064	12.95548972	12.8646364
AKR1B10	AKR1B10	4.534642917	4.626354805	4.722466024	7.996880533	7.958044469	7.808738529
AKR1B15	AKR1B15	5.865773162	5.762242489	6.137503524	6.685083414	6.656478482	6.691164627
AKR1C1	AKR1C1	4.447990347	4.495193876	4.412781525	4.129812179	4.306042502	4.480757096
AKR1C2	AKR1C2	6.23643554	6.346747813	6.402585758	10.19244312	10.23419555	10.22312528
AKR1C3	AKR1C3	5.834209813	5.511670897	5.914086097	11.56772433	11.52816826	11.56258902
AKR1C4	AKR1C4	6.651047372	6.621022142	6.762880293	5.160784955	5.018284763	5.396635454
AKR1CL1	AKR1CL1	6.55307048	6.376093029	7.150762744	5.349686079	4.909219811	5.489214543
AKR1D1	AKR1D1	13.5722095	13.63102843	13.70198866	13.66392876	13.41993731	13.43789996
AKR1E2	AKR1E2	4.823075656	4.889660394	4.921245889	5.11837769	4.897971921	4.635776894
AKR7A2	AKR7A2	11.06672913	11.11421264	11.07260159	10.94010413	10.7757666	10.70671672
AKR7A3	AKR7A3	7.980490531	8.093576528	8.112178834	7.481317207	7.584549739	7.485347981
AKR7L	AKR7L	6.212714795	6.447481375	6.411087227	6.394350627	6.234431427	6.381993156
AKT1	AKT1	12.91046869	12.79226516	12.81724351	13.1455699	12.99849167	13.03465742
AKT1S1	AKT1S1	8.407100941	8.418890395	8.338067798	8.682482596	8.73058977	8.557555114
AKT2	AKT2	11.0182757	10.91518113	10.98149593	10.67190332	10.61318648	10.80670514
AKT3	AKT3	10.43516498	10.60157399	10.7198166	10.59521491	10.61363107	10.5758086
AKTIP	AKTIP	10.87187301	10.91754622	11.03569263	11.17102266	11.10009951	11.10076907
ALAD	ALAD	7.7599569	7.763660767	7.514911265	7.510063741	7.609371291	7.59843704
ALAS1	ALAS1	11.60360007	11.62094201	11.61047123	11.76650384	11.74195732	11.59394602
ALAS2	ALAS2	6.374129777	5.689502701	5.995484519	5.25817751	5.414585609	5.182322153
ALB	ALB	7.595312746	7.44094447	7.788555215	7.126172595	7.135535016	7.068971588
ALCAM	ALCAM	8.811697831	8.637439446	8.918266959	12.56141182	12.39731992	12.46892276
ALDH16A1	ALDH16A1	8.99653579	9.15695259	8.886306263	8.49620454	8.587322279	8.715341267
ALDH18A1	ALDH18A1	7.53345032	7.531984619	7.499048598	7.985502802	7.949912732	7.851416252
ALDH1A1	ALDH1A1	11.44380783	11.53463081	11.29857813	10.75716532	10.88833324	10.98695235
ALDH1A2	ALDH1A2	6.464939677	6.546926997	6.915281866	6.690920585	6.856202479	6.787505227
ALDH1A3	ALDH1A3	12.69335427	12.88225584	12.88918071	13.67202741	13.68845975	13.59153839
ALDH1B1	ALDH1B1	12.29811693	12.40561421	12.32327999	11.83313422	11.82814062	11.90350498
ALDH1L1	ALDH1L1	6.482706503	6.348492502	6.411087227	7.031409523	7.053374038	6.925395534
ALDH1L2	ALDH1L2	9.526283961	9.66700772	9.445635671	9.656408715	9.456373194	9.64149789
ALDH2	ALDH2	7.042571223	6.968822221	7.699051844	6.26719961	6.466639322	6.199335194
ALDH3A1	ALDH3A1	4.769469248	4.806872341	4.590961241	4.693373563	4.475438781	4.39255354
ALDH3A2	ALDH3A2	10.97862552	11.2202547	11.07112712	11.2578609	11.22286527	11.17579739
ALDH3B1	ALDH3B1	7.783953481	7.680750644	7.768184325	8.105543957	8.202959077	7.999628652
ALDH3B2	ALDH3B2	12.57009776	12.4572432	12.55597908	12.04973329	12.05617791	12.08517521
ALDH4A1	ALDH4A1	12.25035269	12.32688247	12.3416578	12.07891206	12.03689279	11.95239873
ALDH5A1	ALDH5A1	7.760594295	7.521563884	7.464341533	7.324018932	7.29731542	7.337827091
ALDH6A1	ALDH6A1	12.52683869	12.42047755	12.40173285	12.25417085	12.29664914	12.36380267
ALDH7A1	ALDH7A1	12.34756191	12.3826283	12.29059489	12.26612111	12.2857915	12.20248856
ALDH8A1	ALDH8A1	5.561595435	5.508394048	5.675251386	6.33177815	6.055521644	5.850991007
ALDH9A1	ALDH9A1	13.73424577	13.71484794	13.59582857	13.07435568	13.11059262	13.27521335
ALDOA	ALDOA	13.66601543	13.96806029	13.75080118	14.01363059	14.02561339	13.99405495
ALDOB	ALDOB	6.931310686	6.854059671	7.20261362	5.407599361	5.526929935	5.411304307
ALDOC	ALDOC	7.730933991	7.629852979	7.77939106	8.195156131	8.25200811	8.460859376
ALG1	ALG1	10.01422305	10.03540607	9.805905058	9.662950593	9.718435832	9.924015463
ALG10	ALG10	10.39419519	10.33279654	10.24780887	10.15551891	10.00622592	10.32083003
ALG10B	ALG10B	10.82943542	10.94728917	11.05161681	11.01543542	10.93070833	10.99284626
ALG11	ALG11	12.18136751	12.24678272	12.06965115	12.40234529	12.31612473	12.3144421
ALG12	ALG12	5.627429032	5.636746281	5.43629512	5.875578885	6.112950564	6.21473525
ALG13	ALG13	11.11959155	11.16930349	11.00393949	10.90341101	11.06287568	10.96986119
ALG14	ALG14	12.365979	12.3029091	12.23062093	12.09578659	12.06717374	12.26601284
ALG1L	ALG1L	7.528857102	7.504004826	7.323730338	7.051723902	7.090694918	7.196776239
ALG2	ALG2	9.764863313	10.03058808	10.00492268	10.44016677	10.2894696	10.57317222
ALG3	ALG3	12.16186201	11.90485549	12.21164499	12.01600652	12.04083628	11.90432421
